conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1836953867797574008,Fri Sep 20 02:21:45 +0000 2024,0,Yang mengolok-olok naturalisasi kemarin lupa pernah suatu saat liga sepak bola Indonesia memiliki dua klub yang jadi juara utama !! Andai La Liga gini mau gak Real dan Barca sama2 jadi juara utama ?,1836953867797574008,,,in,,0,0,0,https://x.com/Muhamma32119268/status/1836953867797574008,1487666588639580161,Muhamma32119268
1836939969363071483,Fri Sep 20 01:26:32 +0000 2024,0,Kalian masih menolak naturalisasi ? Kalo klub² bola liga Indonesia pake maksimal 3 pemain asing bisa selalu masuk 4 besar liga champion asia. Boleh kalian menolak/memprotes/nyinyirin pemain bola naturalisasi itu.,1836939969363071483,,,in,yogyakarta,0,0,0,https://x.com/GojekMilangKori/status/1836939969363071483,1106062688889667585,GojekMilangKori
1836823092959785223,Thu Sep 19 17:42:06 +0000 2024,2,Kemenkumham Dukung Timnas Indonesia Menuju Piala Dunia 2026 Lewat Naturalisasi https://t.co/z7HIgEN4sl #Bola,1836823092959785223,,,in,Jakarta,1,0,0,https://x.com/liputan6dotcom/status/1836823092959785223,47596019,liputan6dotcom
1836811325588295829,Thu Sep 19 16:55:20 +0000 2024,11,Prabowo dan masa depan Timnas Sepak Bola Indonesia. Tak perlu kita dengarkan suara sumbang RG tentang naturalisasi pemain. 🇮🇩🇮🇩 https://t.co/CdREhoeEMc,1836811325588295829,https://pbs.twimg.com/ext_tw_video_thumb/1836802308224770049/pu/img/Hg6ShcgEU-rnH-Gl.jpg,,in,"Duren Sawit, DKI, Indonesia",1,0,3,https://x.com/Kenikir27/status/1836811325588295829,1603498565548277760,Kenikir27
1836692137167225130,Thu Sep 19 16:11:26 +0000 2024,0,@erickthohir Maju terus pak jangan dengarkan netizen netizen tolol anti naturalisasi selama mental pemain lokal tidak berbenah dan mikir buat jd yg terbaik untuk timnas dan selama naturalisasi menghasilkan lanjutkan pelan pelan juga benahi grass root sepak bola indonesia meskipun butuh waktu,1836800277070172429,,erickthohir,in,,0,0,0,https://x.com/QuincyPutra/status/1836800277070172429,1797511331136098304,QuincyPutra
1836790087872553031,Thu Sep 19 15:31:14 +0000 2024,0,Terbaru saat ini pemerintah tengah melakukan proses naturalisasi terhadap pemain sepak bola Mees Hilgers dan Eliano Reijnders. Saat ini Mees Hilgers bermain di FC Twente dalam posisi bek. Hilgers diketahui mempunyai darah Indonesia dari ibunya yang berasal dari Manado.,1836790158471180423,,rutantamianglyg,in,"Tamiang Layang, Kalteng",0,1,0,https://x.com/rutantamianglyg/status/1836790158471180423,1279728389180362752,rutantamianglyg
1836674492497895599,Thu Sep 19 14:57:20 +0000 2024,0,@nananetcitizen indonesia main badminton dah paling bener.. Indonesia gak bsa main bola kudu naturalisasi pemain dulu biar naik rangking,1836781629630730633,,nananetcitizen,in,,0,0,0,https://x.com/adrianakey300/status/1836781629630730633,1681959144474161152,adrianakey300
1836762160891924795,Thu Sep 19 13:39:59 +0000 2024,0,Erick Thohir mengatakan bahwa proses naturalisasi pemain untuk memperkuat timnas Indonesia merupakan program jangka panjang. PSSI pun sudah melakukannya sesuai aturan yang ada. 🇮🇩 https://t.co/XdYpZzqOav,1836762160891924795,,,in,Indonesia,0,0,0,https://x.com/BolaSportcom/status/1836762160891924795,78239324,BolaSportcom
1836761250631753918,Thu Sep 19 13:38:28 +0000 2024,1,Gak sekalian kedepannya Naturalisasi Pelatih Bola juga pak??? Sekalian juga Naturalisasi Suporter Wasit sama Pengurus2nya boleh juga pak dijamin Sepakbola Indonesia jadi No.1 di Dunia,1836761779726164306,,ekuzpratamax,in,Indonesia,0,0,0,https://x.com/ekuzpratamax/status/1836761779726164306,1035525725007241216,ekuzpratamax
1836726566753300837,Thu Sep 19 12:35:00 +0000 2024,7,@kyuwka @hansdavidian Salahnya orang Indonesia belum bisa membuat ekosistem sepak bola yg menghasilkan pemain berkualitas. Makanya banyak orang yg tetap kritik keras PSSI krn yg dilakuin saat ini hanya fokus naturalisasi.,1836745809037332733,,kyuwka,in,"Helsinki, Finland",0,2,0,https://x.com/hasbysiraaj/status/1836745809037332733,463724334,hasbysiraaj
1836742877747261565,Thu Sep 19 12:23:21 +0000 2024,0,Kemenkumham mendukung penuh kemajuan olahraga Indonesia dengan memberi naturalisasi kepada atlet sepak bola guna memperkuat timnas menuju Piala Dunia 2026! https://t.co/cyjJuwbfRH,1836742877747261565,https://pbs.twimg.com/media/GX1rsHIaUAA8EnU.jpg,,in,"Garut, Indonesia",0,1,0,https://x.com/bapasgarut_/status/1836742877747261565,1619971454866706434,bapasgarut_
1836736890382512595,Thu Sep 19 12:03:13 +0000 2024,0,16. Terbaru saat ini pemerintah tengah melakukan proses naturalisasi terhadap pemain sepak bola Mees Hilgers dan Eliano Reijnders. Saat ini Mees Hilgers bermain di FC Twente dalam posisi bek. Hilgers diketahui mempunyai darah Indonesia dari ibunya yang berasal dari Manado.,1836737811988533350,,kanimbatulicin,in,Jl. Dharma Praja Gunung Tinggi,0,1,0,https://x.com/kanimbatulicin/status/1836737811988533350,1042616051052118016,kanimbatulicin
1836692137167225130,Thu Sep 19 11:50:01 +0000 2024,0,@damarlumintang @erickthohir Skema PSSI ini naturalisasi buat jangka pendek sembari merecovery sepak bola indonesia dari dasar palung Mariana goals nya jebol pildun dan 100 besar ini hal yang realistis untuk saat ini lagipula mereka yang diluar negeri hanya pulang untuk membela tanah leluhur mereka.,1836734488812114155,,damarlumintang,in,"Sumatera Utara, Indonesia",0,0,0,https://x.com/calphenzor/status/1836734488812114155,1298682299412750337,calphenzor
1836731488915816632,Thu Sep 19 11:38:06 +0000 2024,2,Dengan ngebutnya proses naturalisasi mess sama eliano gue sempet kepikiran kok emang Indonesia se kurang itu ya menciptakan pemain bola berkualitas buat jadi squad garuda Tapi tiba2 pop up di teel best eleven Liga 1 yang isinya banyakan pemain luar negeri juga yaelah~,1836731488915816632,,,in,anywhere,0,0,0,https://x.com/serifruitiy/status/1836731488915816632,844301765826691072,serifruitiy
1836719974729298307,Thu Sep 19 10:52:28 +0000 2024,0,Terbaru saat ini pemerintah tengah melakukan proses naturalisasi terhadap pemain sepak bola Mees Hilgers dan Eliano Reijnders. Saat ini Mees Hilgers bermain di FC Twente dalam posisi bek. Hilgers diketahui mempunyai darah Indonesia dari ibunya yang berasal dari Manado.,1836720005184106888,,rutan1depok,in,"Depok, Indonesia",0,1,0,https://x.com/rutan1depok/status/1836720005184106888,1239833630668500992,rutan1depok
1836713821156839799,Thu Sep 19 10:27:54 +0000 2024,0,Ketua Umum PSSI Erick Thohir menganggap wajar perbedaan pendapat soal naturalisasi pesepak bola dari luar negeri untuk memperkuat tim nasional Indonesia. #naturalisasi #pemain #timnas #meeshilgers #elianoreijnders #ntvnewsid https://t.co/NBSewh1RKe,1836713821156839799,https://pbs.twimg.com/ext_tw_video_thumb/1836713696351145984/pu/img/pe5wV9bDmr0DSpSs.jpg,,in,Jakarta,0,0,0,https://x.com/ntvnewsid/status/1836713821156839799,1758030653344657408,ntvnewsid
1836695737641619945,Thu Sep 19 09:16:09 +0000 2024,0,Terbaru saat ini pemerintah tengah melakukan proses naturalisasi terhadap pemain sepak bola Mees Hilgers dan Eliano Reijnders. Saat ini Mees Hilgers bermain di FC Twente dalam posisi bek. Hilgers diketahui mempunyai darah Indonesia dari ibunya yang berasal dari Manado.,1836695764262875272,,rupbasanBDG,in,"Kota Bandung, Jawa Barat",0,1,0,https://x.com/rupbasanBDG/status/1836695764262875272,1226200496244842497,rupbasanBDG
1836688795091226961,Thu Sep 19 08:48:27 +0000 2024,0,Menkumham Supratman Andi Agtas menegaskan bahwa Kemenkumhamakan terus mendukung kemajuan olahraga Indonesia. Dukungan yang diberikan berupa naturalisasi kepada atlet sepak bola ini diharapkan akan bisa meloloskan tim nasional (timnas) menuju Piala Dunia 2026. https://t.co/3zVDkAz8WQ,1836688795091226961,https://pbs.twimg.com/media/GX06o9Qa0AAZSgm.jpg,,in,,0,0,0,https://x.com/rutansukadana/status/1836688795091226961,836885034,rutansukadana
1836679272544813434,Thu Sep 19 08:10:37 +0000 2024,0,Demi Timnas Indonesia Lolos Piala Dunia 2026 Kemenkumham Nyatakan Dukung Program Naturalisasi PSSI https://t.co/3ZB69UdcP6 #Bola,1836679272544813434,,,in,Jakarta,0,0,0,https://x.com/liputan6dotcom/status/1836679272544813434,47596019,liputan6dotcom
1836674920824344783,Thu Sep 19 07:53:19 +0000 2024,0,Menteri Hukum dan Hak Asasi Manusia (Menkumham) Supratman Andi Agtas menegaskan bahwa Kementerian Hukum dan Hak Asasi Manusia (Kemenkumham) akan terus mendukung kemajuan olahraga Indonesia. Dukungan yang diberikan berupa naturalisasi kepada atlet sepak bola @Kemenkumham_SUM https://t.co/kYR8zJ14jn,1836674920824344783,https://pbs.twimg.com/media/GX0t7JPakAAq3Va.jpg,,in,"Kota Medan, Sumatera Utara",0,1,0,https://x.com/Kemenkumham_SUM/status/1836674920824344783,831401502979743745,Kemenkumham_SUM
1836673253395550375,Thu Sep 19 07:49:26 +0000 2024,0,Terbaru saat ini pemerintah tengah melakukan proses naturalisasi terhadap pemain sepak bola Mees Hilgers dan Eliano Reijnders. Saat ini Mees Hilgers bermain di FC Twente dalam posisi bek. Hilgers diketahui mempunyai darah Indonesia dari ibunya yang berasal dari Manado.,1836673942268121410,,imigrasigtalo,in,"Gorontalo, Indonesia",0,1,0,https://x.com/imigrasigtalo/status/1836673942268121410,975201697944317952,imigrasigtalo
1836673253395550375,Thu Sep 19 07:46:57 +0000 2024,0,akan terus mendukung kemajuan olahraga Indonesia. Dukungan yang diberikan berupa naturalisasi kepada atlet sepak bola ini diharapkan akan bisa meloloskan tim nasional (timnas) menuju Piala Dunia 2026 di Kanada Meksiko dan Amerika Serikat mendatang.,1836673316372795522,,imigrasigtalo,in,"Gorontalo, Indonesia",0,1,0,https://x.com/imigrasigtalo/status/1836673316372795522,975201697944317952,imigrasigtalo
1836091433809514699,Thu Sep 19 07:38:20 +0000 2024,7,@AzizulFarhan2 @TheIndoLad Lah itu ngakuin batik dari jawa??negara lu apa2 jg diclaim kalo punya indonesia!apalagi skrg soal naturalisasi pemain sepak bola negara lu ngikutin indonesia jg...hahahah!maling mah tetep maling,1836671149071372299,,AzizulFarhan2,in,Tebet,0,1,0,https://x.com/dimasaditss/status/1836671149071372299,235822635,dimasaditss
1836668550762881469,Thu Sep 19 07:28:08 +0000 2024,0,Terbaru saat ini pemerintah tengah melakukan proses naturalisasi terhadap pemain sepak bola Mees Hilgers dan Eliano Reijnders. Saat ini Mees Hilgers bermain di FC Twente dalam posisi bek. Hilgers diketahui mempunyai darah Indonesia dari ibunya yang berasal dari Manado.,1836668581872021864,,LapasMamasa,in,,0,1,0,https://x.com/LapasMamasa/status/1836668581872021864,1227042593227202560,LapasMamasa
1836668550762881469,Thu Sep 19 07:28:01 +0000 2024,0,akan terus mendukung kemajuan olahraga Indonesia. Dukungan yang diberikan berupa naturalisasi kepada atlet sepak bola ini diharapkan akan bisa meloloskan tim nasional (timnas) menuju Piala Dunia 2026 di Kanada Meksiko dan Amerika Serikat mendatang.,1836668555074458042,,LapasMamasa,in,,0,1,0,https://x.com/LapasMamasa/status/1836668555074458042,1227042593227202560,LapasMamasa
1836666544367243385,Thu Sep 19 07:20:02 +0000 2024,0,Menteri Hukum dan HAM (Menkumham) Supratman Andi Agtas mengatakan Mees Hilgers dan Eliano Reijnders dapat didaftarkan ke Timnas Indonesia untuk melawan Bahrain dan China setelah naturalisasinya rampung. : https://t.co/5lqntnMCjA Titus #BLCBM #TimnasIndonesia #Naturalisasi https://t.co/ZTw2QkjME4,1836666544367243385,https://pbs.twimg.com/media/GX0mfMYakAIfI6v.jpg,,in,Indonesia,0,1,0,https://x.com/bolacomID/status/1836666544367243385,1486284086,bolacomID
1836665242602082502,Thu Sep 19 07:14:54 +0000 2024,6,akan terus mendukung kemajuan olahraga Indonesia. Dukungan yang diberikan berupa naturalisasi kepada atlet sepak bola #KumhamKalsel #Jumadi Kanwil Kemenkumham Kalsel Jumadi,1836665250940358763,,RutanPelaihari3,in,"Tanah Laut, Kalimantan Selatan",0,1,6,https://x.com/RutanPelaihari3/status/1836665250940358763,1758292508273266688,RutanPelaihari3
1835998682631581775,Thu Sep 19 07:09:56 +0000 2024,0,@m0tt0m0tt0 @masdozawa @2T_Kazuto @ishowarya @AffanIbnani Naturalisasi Belanda pun yang punya darah keturunan Indonesia untuk ajang Sepak Bola saje bukan impor jutaan warga tamil macam korang punya Negara biar ramai penduduk ke? ,1836664003260748224,,m0tt0m0tt0,in,"Kota Semarang, Jawa Tengah",0,1,0,https://x.com/ErwindoNessia/status/1836664003260748224,580665602,ErwindoNessia
1836662327745396796,Thu Sep 19 07:03:17 +0000 2024,0,Erick Thohir mengatakan pengambilan sumpah sebagai warga negara Indonesia dua pesepak bola Eliano Reijnders dan Mees Hilgers dilakukan di Belanda agar proses naturalisasi mereka segera tuntas. https://t.co/wSSSbyfCNE,1836662327745396796,,,in,NKRI,0,0,0,https://x.com/antaranews/status/1836662327745396796,18071520,antaranews
1836661735127916645,Thu Sep 19 07:00:55 +0000 2024,0,Erick Thohir selaku Ketua Umum Persatuan Sepak Bola Seluruh Indonesia (PSSI) mengatakan yang menjadi target dari pemerintah saat ini adalah memperbaiki prestasi timnas. Melakukan naturalisasi adalah cara yang terhormat. #erickthohir #pssi #naturalisasi #fifa #ntvnewsid https://t.co/7NjCzyAsvh,1836661735127916645,https://pbs.twimg.com/ext_tw_video_thumb/1836661613354717184/pu/img/UJmopee9iIFgykYu.jpg,,in,Jakarta,0,0,0,https://x.com/ntvnewsid/status/1836661735127916645,1758030653344657408,ntvnewsid
1836660479282024819,Thu Sep 19 06:55:56 +0000 2024,0,Jakarta - Menteri Menkumham Supratman Andi Agtas menegaskan bahwa Kemenkumhamakan terus mendukung kemajuan olahraga Indonesia. Dukungan yang diberikan berupa naturalisasi kepada atlet sepak bola ini diharapkan akan bisa meloloskan timnas menuju Piala Dunia 2026. https://t.co/SKsmaeBXo8,1836660479282024819,https://pbs.twimg.com/media/GX0g91uakAEoeAq.jpg,,in,metro lampung,0,0,0,https://x.com/rupbasanmetro/status/1836660479282024819,1286110774365052929,rupbasanmetro
1836658346327441481,Thu Sep 19 06:47:28 +0000 2024,0,akan terus mendukung kemajuan olahraga Indonesia. Dukungan yang diberikan berupa naturalisasi kepada atlet sepak bola ini diharapkan akan bisa meloloskan tim nasional (timnas) menuju Piala Dunia 2026 di Kanada Meksiko dan Amerika Serikat mendatang.,1836658349703860430,,malut_kumham,in,"Jl. Cengkeh Afo No 40, Ternate",0,1,0,https://x.com/malut_kumham/status/1836658349703860430,1362650411090386947,malut_kumham
1836653448843936252,Thu Sep 19 06:28:00 +0000 2024,0,Dalam kesempatan ini Erick Thohir memang menyampaikan soal naturalisasi dua pemain. Akan tetapi pertemuan ini juga membahas soal kegiatan Perbasi (Persatuan Bola Basket Seluruh Indonesia). https://t.co/qerEOvpRRz,1836653448843936252,,,in,JAKARTA,0,0,0,https://x.com/tribunSUPERBALL/status/1836653448843936252,626306017,tribunSUPERBALL
1836653448718356809,Thu Sep 19 06:28:00 +0000 2024,0,Dalam kesempatan ini Erick Thohir memang menyampaikan soal naturalisasi dua pemain. Akan tetapi pertemuan ini juga membahas soal kegiatan Perbasi (Persatuan Bola Basket Seluruh Indonesia). https://t.co/AvCyNGYpMP,1836653448718356809,,,in,Indonesia,0,0,0,https://x.com/BolaSportcom/status/1836653448718356809,78239324,BolaSportcom
1836649682988392466,Thu Sep 19 06:13:02 +0000 2024,0,Menteri Hukum dan HAM (Menkumham) Supratman Andi Agtas buka suara terkait klaim pemain naturalisasi Timnas Indonesia masih menyimpan paspor lamanya meski sudah menjadi Warga Negara Indonesia (WNI). : Bolacom/Bagaskara Lazuardi #BLCBM #TimnasIndonesia #Naturalisasi https://t.co/DLxTMaERsB,1836649682988392466,https://pbs.twimg.com/media/GX0XJs4akAAAgqk.jpg,,in,Indonesia,0,1,0,https://x.com/bolacomID/status/1836649682988392466,1486284086,bolacomID
1836646814189289778,Thu Sep 19 06:01:38 +0000 2024,0,Suporter Malaysia Beri Julukan Baru kepada Timnas Indonesia Usai Iri dengan Kualitas Para Pemain Naturalisasi Skuad Garuda: Suporter sepak bola Malaysia memberi julukan baru kepada Timnas Indonesia yang kini diperkuat oleh banyak pemain naturalisasi https://t.co/lru61VbuGy https://t.co/98ALbA6rlU,1836646814189289778,https://pbs.twimg.com/media/GX0Ui5Qa4AAnoWF.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1836646814189289778,55507370,tvOneNews
1836644029456617532,Thu Sep 19 05:50:34 +0000 2024,2,Erick Thohir soal Permintaan Pengurangan Naturalisasi Pemain Timnas Indonesia: Aturan FIFA Boleh Berkaca ke Belanda Prancis Spanyol https://t.co/Xl9sIAULnq,1836644029456617532,,,in,Indonesia,0,0,0,https://x.com/bolacomID/status/1836644029456617532,1486284086,bolacomID
1836636803522269250,Thu Sep 19 05:21:51 +0000 2024,4,Anggota DPR Fraksi Gerindra Nuroji menanggapi strategi naturalisasi yang diterapkan dalam dunia sepak bola Indonesia ia merasa kecewa karena hal tersebut. Ke depan harus punya strategi lain. Saya jujur saja tidak terlalu bangga dan euforia dengan kemenangan karena yang main https://t.co/L2GxYWeMeP,1836636803522269250,https://pbs.twimg.com/amplify_video_thumb/1836636393084456960/img/5n7-gaFb_F9jFgBo.jpg,,in,Jakarta,2,11,3,https://x.com/kompascom/status/1836636803522269250,23343960,kompascom
1836624054780072425,Thu Sep 19 04:31:12 +0000 2024,0,Menkumham berharap pemain-pemain naturalisasi bisa meloloskan Timnas Indonesia ke Piala Dunia. #kumparanBOLA #bola #text https://t.co/LHvaUcDdxL,1836624054780072425,,,in,,0,0,0,https://x.com/kumparan/status/1836624054780072425,759692754985242625,kumparan
1836616752442282197,Thu Sep 19 04:02:11 +0000 2024,1,Komentar Menkumham Terkait Klaim Pemain Naturalisasi Timnas Indonesia Masih Simpan Paspor Lama: Sudah Diserahkan https://t.co/UrwTcmVJlw,1836616752442282197,,,in,Indonesia,0,0,0,https://x.com/bolacomID/status/1836616752442282197,1486284086,bolacomID
1836612569337131127,Thu Sep 19 03:45:33 +0000 2024,0,Alasan Kemenkumham Kebut Proses Naturalisasi Mees Hilgers dan Eliano Reijnders: Biar Secepatnya Bela Timnas Indonesia https://t.co/j8jGrTuKui,1836612569337131127,,,in,Indonesia,0,0,0,https://x.com/bolacomID/status/1836612569337131127,1486284086,bolacomID
1836609054040559676,Thu Sep 19 03:31:35 +0000 2024,0,Jika Proses Naturalisasi Rampung Mees Hilgers dan Eliano Reijnders Bisa Langsung Didaftarkan PSSI untuk Bela Timnas Indonesia https://t.co/OY0qh6XpC1,1836609054040559676,,,in,Indonesia,0,0,0,https://x.com/bolacomID/status/1836609054040559676,1486284086,bolacomID
1836575696099119558,Thu Sep 19 01:19:02 +0000 2024,16,Regenerasi pemain bola harus dilakukan sejak dini Indonesia bejibun SDM. Kalau negara cuma taunya naturalisasi-naturalisasi doang pantesan Timnas jalan ditempat. Contoh nihBambang Pacul gerak cepat. Bukan ngomong tok. https://t.co/YKQKyU6jb1 https://t.co/eVbwMHKl7i,1836575696099119558,https://pbs.twimg.com/media/GXzT3N8a0AAmkWg.jpg,,in,,1,2,10,https://x.com/FaGtng/status/1836575696099119558,972357839279673344,FaGtng
